date,product_id,units_sold,price_sold,product_name,category,base_price,stock_available,last_updated,day_of_week,is_weekend,price_deviation,days_since_stock_update,category_encoded,sales_velocity,stock_to_sales_ratio
2025-06-24,53,18,258.07,Belt #53,Accessories,2727,316,2025-07-07,1,0,-0.9053648698203153,-13,0,19.666666666666668,16.63157894736842
2025-06-25,53,20,247.33,Belt #53,Accessories,2727,316,2025-07-07,2,0,-0.9093032636596994,-12,0,19.333333333333332,15.047619047619047
2025-06-26,53,20,244.01,Belt #53,Accessories,2727,316,2025-07-07,3,0,-0.9105207187385405,-11,0,19.333333333333332,15.047619047619047
2025-06-27,53,19,247.66,Belt #53,Accessories,2727,316,2025-07-07,4,0,-0.9091822515584892,-10,0,19.666666666666668,15.8
2025-06-28,53,16,257.63,Belt #53,Accessories,2727,316,2025-07-07,5,1,-0.9055262192885954,-9,0,18.333333333333332,18.58823529411765
2025-06-29,53,20,256.19,Belt #53,Accessories,2727,316,2025-07-07,6,1,-0.906054272093876,-8,0,18.333333333333332,15.047619047619047
2025-06-30,53,22,249.87,Belt #53,Accessories,2727,316,2025-07-07,0,0,-0.9083718371837184,-7,0,19.333333333333332,13.73913043478261
2025-07-01,53,19,252.86,Belt #53,Accessories,2727,316,2025-07-07,1,0,-0.9072753942060873,-6,0,20.333333333333332,15.8
2025-07-02,53,18,254.64,Belt #53,Accessories,2727,316,2025-07-07,2,0,-0.9066226622662267,-5,0,19.666666666666668,16.63157894736842
2025-07-03,53,19,243.1,Belt #53,Accessories,2727,316,2025-07-07,3,0,-0.9108544187752109,-4,0,18.666666666666668,15.8
2025-07-04,53,16,261.84,Belt #53,Accessories,2727,316,2025-07-07,4,0,-0.903982398239824,-3,0,17.666666666666668,18.58823529411765
2025-07-05,53,22,251.08,Belt #53,Accessories,2727,316,2025-07-07,5,1,-0.907928126145948,-2,0,19.0,13.73913043478261
2025-07-06,53,18,247.15,Belt #53,Accessories,2727,316,2025-07-07,6,1,-0.9093692702603593,-1,0,18.666666666666668,16.63157894736842
2025-07-07,53,19,259.05,Belt #53,Accessories,2727,316,2025-07-07,0,0,-0.9050055005500549,0,0,19.666666666666668,15.8
2025-07-08,53,19,250.36,Belt #53,Accessories,2727,316,2025-07-07,1,0,-0.9081921525485881,1,0,18.666666666666668,15.8
2025-06-09,54,10,2998.05,Fitness Band #54,Wearables,4648,418,2025-07-07,0,0,-0.3549806368330464,-28,9,10.0,38.0
2025-06-10,54,10,3140.53,Fitness Band #54,Wearables,4648,418,2025-07-07,1,0,-0.32432659208261616,-27,9,10.0,38.0
2025-06-11,54,7,3057.17,Fitness Band #54,Wearables,4648,418,2025-07-07,2,0,-0.3422611876075731,-26,9,9.0,52.25
2025-06-12,54,5,2961.59,Fitness Band #54,Wearables,4648,418,2025-07-07,3,0,-0.36282487091222027,-25,9,7.333333333333333,69.66666666666667
2025-06-13,54,11,2916.79,Fitness Band #54,Wearables,4648,418,2025-07-07,4,0,-0.3724634251290878,-24,9,7.666666666666667,34.833333333333336
2025-06-14,54,8,3000.11,Fitness Band #54,Wearables,4648,418,2025-07-07,5,1,-0.3545374354561101,-23,9,8.0,46.44444444444444
2025-06-15,54,8,2959.03,Fitness Band #54,Wearables,4648,418,2025-07-07,6,1,-0.3633756454388984,-22,9,9.0,46.44444444444444
2025-06-16,54,5,3171.18,Fitness Band #54,Wearables,4648,418,2025-07-07,0,0,-0.31773235800344235,-21,9,7.0,69.66666666666667
2025-06-17,54,7,3166.97,Fitness Band #54,Wearables,4648,418,2025-07-07,1,0,-0.31863812392426855,-20,9,6.666666666666667,52.25
2025-06-18,54,9,3101.93,Fitness Band #54,Wearables,4648,418,2025-07-07,2,0,-0.33263123924268506,-19,9,7.0,41.8
2025-06-19,54,4,3187.47,Fitness Band #54,Wearables,4648,418,2025-07-07,3,0,-0.3142276247848537,-18,9,6.666666666666667,83.6
2025-06-20,54,8,2966.65,Fitness Band #54,Wearables,4648,418,2025-07-07,4,0,-0.361736230636833,-17,9,7.0,46.44444444444444
2025-06-21,54,9,2958.67,Fitness Band #54,Wearables,4648,418,2025-07-07,5,1,-0.36345309810671256,-16,9,7.0,41.8
2025-06-22,54,5,3021.88,Fitness Band #54,Wearables,4648,418,2025-07-07,6,1,-0.3498537005163511,-15,9,7.333333333333333,69.66666666666667
2025-06-23,54,6,3043.68,Fitness Band #54,Wearables,4648,418,2025-07-07,0,0,-0.34516351118760763,-14,9,6.666666666666667,59.714285714285715
2025-06-24,54,9,2949.21,Fitness Band #54,Wearables,4648,418,2025-07-07,1,0,-0.36548838209982787,-13,9,6.666666666666667,41.8
2025-06-25,54,9,2894.08,Fitness Band #54,Wearables,4648,418,2025-07-07,2,0,-0.37734939759036146,-12,9,8.0,41.8
2025-06-26,54,9,3014.44,Fitness Band #54,Wearables,4648,418,2025-07-07,3,0,-0.3514543889845095,-11,9,9.0,41.8
2025-06-27,54,11,3157.64,Fitness Band #54,Wearables,4648,418,2025-07-07,4,0,-0.320645438898451,-10,9,9.666666666666666,34.833333333333336
2025-06-28,54,5,2993.45,Fitness Band #54,Wearables,4648,418,2025-07-07,5,1,-0.3559703098106713,-9,9,8.333333333333334,69.66666666666667
2025-06-29,54,8,2923.58,Fitness Band #54,Wearables,4648,418,2025-07-07,6,1,-0.3710025817555938,-8,9,8.0,46.44444444444444
2025-06-30,54,7,3146.02,Fitness Band #54,Wearables,4648,418,2025-07-07,0,0,-0.32314543889845093,-7,9,6.666666666666667,52.25
2025-07-01,54,8,2968.94,Fitness Band #54,Wearables,4648,418,2025-07-07,1,0,-0.36124354561101546,-6,9,7.666666666666667,46.44444444444444
2025-07-02,54,6,2983.38,Fitness Band #54,Wearables,4648,418,2025-07-07,2,0,-0.3581368330464716,-5,9,7.0,59.714285714285715
2025-07-03,54,7,2930.27,Fitness Band #54,Wearables,4648,418,2025-07-07,3,0,-0.3695632530120482,-4,9,7.0,52.25
2025-07-04,54,4,3114.27,Fitness Band #54,Wearables,4648,418,2025-07-07,4,0,-0.32997633390705683,-3,9,5.666666666666667,83.6
2025-07-05,54,6,3027.46,Fitness Band #54,Wearables,4648,418,2025-07-07,5,1,-0.34865318416523233,-2,9,5.666666666666667,59.714285714285715
2025-07-06,54,7,2916.88,Fitness Band #54,Wearables,4648,418,2025-07-07,6,1,-0.37244406196213425,-1,9,5.666666666666667,52.25
2025-07-07,54,8,3068.09,Fitness Band #54,Wearables,4648,418,2025-07-07,0,0,-0.33991179001721167,0,9,7.0,46.44444444444444
2025-07-08,54,7,3019.83,Fitness Band #54,Wearables,4648,418,2025-07-07,1,0,-0.3502947504302926,1,9,7.333333333333333,52.25
2025-06-09,55,12,2219.5,Laptop #55,Electronics,4944,315,2025-07-07,0,0,-0.5510720064724919,-28,3,12.0,24.23076923076923
2025-06-10,55,11,2184.76,Laptop #55,Electronics,4944,315,2025-07-07,1,0,-0.5580987055016181,-27,3,11.5,26.25
2025-06-11,55,13,2178.75,Laptop #55,Electronics,4944,315,2025-07-07,2,0,-0.5593143203883495,-26,3,12.0,22.5
2025-06-12,55,12,2199.0,Laptop #55,Electronics,4944,315,2025-07-07,3,0,-0.5552184466019418,-25,3,12.0,24.23076923076923
2025-06-13,55,12,2119.03,Laptop #55,Electronics,4944,315,2025-07-07,4,0,-0.5713936084142395,-24,3,12.333333333333334,24.23076923076923
2025-06-14,55,10,2223.27,Laptop #55,Electronics,4944,315,2025-07-07,5,1,-0.5503094660194174,-23,3,11.333333333333334,28.636363636363637
2025-06-15,55,12,2162.43,Laptop #55,Electronics,4944,315,2025-07-07,6,1,-0.5626152912621359,-22,3,11.333333333333334,24.23076923076923
2025-06-16,55,14,2057.46,Laptop #55,Electronics,4944,315,2025-07-07,0,0,-0.5838470873786408,-21,3,12.0,21.0
2025-06-17,55,10,2046.65,Laptop #55,Electronics,4944,315,2025-07-07,1,0,-0.58603357605178,-20,3,12.0,28.636363636363637
2025-06-18,55,12,2123.5,Laptop #55,Electronics,4944,315,2025-07-07,2,0,-0.5704894822006472,-19,3,12.0,24.23076923076923
2025-06-19,55,11,2084.3,Laptop #55,Electronics,4944,315,2025-07-07,3,0,-0.578418284789644,-18,3,11.0,26.25
2025-06-20,55,13,2111.61,Laptop #55,Electronics,4944,315,2025-07-07,4,0,-0.5728944174757281,-17,3,12.0,22.5
2025-06-21,55,7,2221.32,Laptop #55,Electronics,4944,315,2025-07-07,5,1,-0.5507038834951457,-16,3,10.333333333333334,39.375
2025-06-22,55,12,2080.75,Laptop #55,Electronics,4944,315,2025-07-07,6,1,-0.5791363268608414,-15,3,10.666666666666666,24.23076923076923
2025-06-23,55,9,2076.37,Laptop #55,Electronics,4944,315,2025-07-07,0,0,-0.5800222491909386,-14,3,9.333333333333334,31.5
2025-06-24,55,12,2237.06,Laptop #55,Electronics,4944,315,2025-07-07,1,0,-0.5475202265372169,-13,3,11.0,24.23076923076923
2025-06-25,55,10,2098.83,Laptop #55,Electronics,4944,315,2025-07-07,2,0,-0.5754793689320389,-12,3,10.333333333333334,28.636363636363637
2025-06-26,55,10,2219.93,Laptop #55,Electronics,4944,315,2025-07-07,3,0,-0.5509850323624595,-11,3,10.666666666666666,28.636363636363637
2025-06-27,55,14,2091.8,Laptop #55,Electronics,4944,315,2025-07-07,4,0,-0.5769012944983818,-10,3,11.333333333333334,21.0
2025-06-28,55,12,2161.92,Laptop #55,Electronics,4944,315,2025-07-07,5,1,-0.5627184466019417,-9,3,12.0,24.23076923076923
2025-06-29,55,11,2136.32,Laptop #55,Electronics,4944,315,2025-07-07,6,1,-0.5678964401294498,-8,3,12.333333333333334,26.25
2025-06-30,55,11,2085.42,Laptop #55,Electronics,4944,315,2025-07-07,0,0,-0.5781917475728156,-7,3,11.333333333333334,26.25
2025-07-01,55,11,2209.04,Laptop #55,Electronics,4944,315,2025-07-07,1,0,-0.5531877022653722,-6,3,11.0,26.25
2025-07-02,55,7,2218.24,Laptop #55,Electronics,4944,315,2025-07-07,2,0,-0.551326860841424,-5,3,9.666666666666666,39.375
2025-07-03,55,13,2167.54,Laptop #55,Electronics,4944,315,2025-07-07,3,0,-0.561581715210356,-4,3,10.333333333333334,22.5
2025-07-04,55,11,2096.76,Laptop #55,Electronics,4944,315,2025-07-07,4,0,-0.5758980582524271,-3,3,10.333333333333334,26.25
2025-07-05,55,9,2093.71,Laptop #55,Electronics,4944,315,2025-07-07,5,1,-0.5765149676375404,-2,3,11.0,31.5
2025-07-06,55,9,2071.32,Laptop #55,Electronics,4944,315,2025-07-07,6,1,-0.5810436893203883,-1,3,9.666666666666666,31.5
2025-07-07,55,7,2247.78,Laptop #55,Electronics,4944,315,2025-07-07,0,0,-0.5453519417475727,0,3,8.333333333333334,39.375
2025-07-08,55,6,2221.47,Laptop #55,Electronics,4944,315,2025-07-07,1,0,-0.5506735436893204,1,3,7.333333333333333,45.0
2025-06-09,56,7,2299.07,Smartphone #56,Electronics,4542,465,2025-07-07,0,0,-0.493819903126376,-28,3,7.0,58.125
2025-06-10,56,13,2158.07,Smartphone #56,Electronics,4542,465,2025-07-07,1,0,-0.5248634962571554,-27,3,10.0,33.214285714285715
2025-06-11,56,12,2180.15,Smartphone #56,Electronics,4542,465,2025-07-07,2,0,-0.5200022016732717,-26,3,10.666666666666666,35.76923076923077
2025-06-12,56,13,2160.32,Smartphone #56,Electronics,4542,465,2025-07-07,3,0,-0.5243681197710259,-25,3,12.666666666666666,33.214285714285715
2025-06-13,56,11,2225.19,Smartphone #56,Electronics,4542,465,2025-07-07,4,0,-0.5100858652575958,-24,3,12.0,38.75
2025-06-14,56,15,2144.16,Smartphone #56,Electronics,4542,465,2025-07-07,5,1,-0.5279260237780714,-23,3,13.0,29.0625
2025-06-15,56,14,2354.02,Smartphone #56,Electronics,4542,465,2025-07-07,6,1,-0.48172170849845886,-22,3,13.333333333333334,31.0
2025-06-16,56,11,2268.77,Smartphone #56,Electronics,4542,465,2025-07-07,0,0,-0.5004909731395861,-21,3,13.333333333333334,38.75
2025-06-17,56,11,2200.84,Smartphone #56,Electronics,4542,465,2025-07-07,1,0,-0.5154469396741523,-20,3,12.0,38.75
2025-06-18,56,13,2157.07,Smartphone #56,Electronics,4542,465,2025-07-07,2,0,-0.525083663584324,-19,3,11.666666666666666,33.214285714285715
2025-06-19,56,13,2295.81,Smartphone #56,Electronics,4542,465,2025-07-07,3,0,-0.49453764861294586,-18,3,12.333333333333334,33.214285714285715
2025-06-20,56,11,2313.55,Smartphone #56,Electronics,4542,465,2025-07-07,4,0,-0.49063188022897397,-17,3,12.333333333333334,38.75
2025-06-21,56,9,2327.18,Smartphone #56,Electronics,4542,465,2025-07-07,5,1,-0.4876309995596654,-16,3,11.0,46.5
2025-06-22,56,9,2334.3,Smartphone #56,Electronics,4542,465,2025-07-07,6,1,-0.48606340819022453,-15,3,9.666666666666666,46.5
2025-06-23,56,13,2241.27,Smartphone #56,Electronics,4542,465,2025-07-07,0,0,-0.5065455746367239,-14,3,10.333333333333334,33.214285714285715
2025-06-24,56,11,2302.06,Smartphone #56,Electronics,4542,465,2025-07-07,1,0,-0.4931616028181418,-13,3,11.0,38.75
2025-06-25,56,10,2187.35,Smartphone #56,Electronics,4542,465,2025-07-07,2,0,-0.5184169969176574,-12,3,11.333333333333334,42.27272727272727
2025-06-26,56,13,2287.45,Smartphone #56,Electronics,4542,465,2025-07-07,3,0,-0.4963782474680758,-11,3,11.333333333333334,33.214285714285715
2025-06-27,56,14,2198.07,Smartphone #56,Electronics,4542,465,2025-07-07,4,0,-0.5160568031704095,-10,3,12.333333333333334,31.0
2025-06-28,56,9,2253.36,Smartphone #56,Electronics,4542,465,2025-07-07,5,1,-0.5038837516512549,-9,3,12.0,46.5
2025-06-29,56,12,2324.41,Smartphone #56,Electronics,4542,465,2025-07-07,6,1,-0.4882408630559225,-8,3,11.666666666666666,35.76923076923077
2025-06-30,56,14,2240.18,Smartphone #56,Electronics,4542,465,2025-07-07,0,0,-0.5067855570233377,-7,3,11.666666666666666,31.0
2025-07-01,56,9,2180.09,Smartphone #56,Electronics,4542,465,2025-07-07,1,0,-0.5200154117129018,-6,3,11.666666666666666,46.5
2025-07-02,56,12,2268.76,Smartphone #56,Electronics,4542,465,2025-07-07,2,0,-0.5004931748128577,-5,3,11.666666666666666,35.76923076923077
2025-07-03,56,13,2176.71,Smartphone #56,Electronics,4542,465,2025-07-07,3,0,-0.5207595772787318,-4,3,11.333333333333334,33.214285714285715
2025-07-04,56,10,2196.26,Smartphone #56,Electronics,4542,465,2025-07-07,4,0,-0.5164553060325847,-3,3,11.666666666666666,42.27272727272727
2025-07-05,56,11,2171.38,Smartphone #56,Electronics,4542,465,2025-07-07,5,1,-0.5219330691325407,-2,3,11.333333333333334,38.75
2025-07-06,56,11,2213.54,Smartphone #56,Electronics,4542,465,2025-07-07,6,1,-0.5126508146191106,-1,3,10.666666666666666,38.75
2025-07-07,56,13,2276.15,Smartphone #56,Electronics,4542,465,2025-07-07,0,0,-0.4988661382650814,0,3,11.666666666666666,33.214285714285715
2025-07-08,56,12,2181.64,Smartphone #56,Electronics,4542,465,2025-07-07,1,0,-0.5196741523557904,1,3,12.0,35.76923076923077
2025-06-09,57,18,374.41,Slippers #57,Footwear,3294,190,2025-07-07,0,0,-0.8863357619914998,-28,5,18.0,10.0
2025-06-10,57,19,380.07,Slippers #57,Footwear,3294,190,2025-07-07,1,0,-0.8846174863387978,-27,5,18.5,9.5
2025-06-11,57,19,364.62,Slippers #57,Footwear,3294,190,2025-07-07,2,0,-0.8893078324225866,-26,5,18.666666666666668,9.5
2025-06-12,57,20,376.25,Slippers #57,Footwear,3294,190,2025-07-07,3,0,-0.8857771706132362,-25,5,19.333333333333332,9.047619047619047
2025-06-13,57,18,366.36,Slippers #57,Footwear,3294,190,2025-07-07,4,0,-0.8887795992714025,-24,5,19.0,10.0
2025-06-14,57,21,376.23,Slippers #57,Footwear,3294,190,2025-07-07,5,1,-0.8857832422586521,-23,5,19.666666666666668,8.636363636363637
2025-06-15,57,21,383.22,Slippers #57,Footwear,3294,190,2025-07-07,6,1,-0.8836612021857922,-22,5,20.0,8.636363636363637
2025-06-16,57,17,380.76,Slippers #57,Footwear,3294,190,2025-07-07,0,0,-0.884408014571949,-21,5,19.666666666666668,10.555555555555555
2025-06-17,57,20,395.15,Slippers #57,Footwear,3294,190,2025-07-07,1,0,-0.8800394656952034,-20,5,19.333333333333332,9.047619047619047
2025-06-18,57,19,375.5,Slippers #57,Footwear,3294,190,2025-07-07,2,0,-0.8860048573163327,-19,5,18.666666666666668,9.5
2025-06-19,57,21,375.97,Slippers #57,Footwear,3294,190,2025-07-07,3,0,-0.8858621736490588,-18,5,20.0,8.636363636363637
2025-06-20,57,17,382.15,Slippers #57,Footwear,3294,190,2025-07-07,4,0,-0.8839860352155434,-17,5,19.0,10.555555555555555
2025-06-21,57,20,363.22,Slippers #57,Footwear,3294,190,2025-07-07,5,1,-0.8897328476017,-16,5,19.333333333333332,9.047619047619047
2025-06-22,57,21,373.09,Slippers #57,Footwear,3294,190,2025-07-07,6,1,-0.8867364905889495,-15,5,19.333333333333332,8.636363636363637
2025-06-23,57,15,363.17,Slippers #57,Footwear,3294,190,2025-07-07,0,0,-0.8897480267152398,-14,5,18.666666666666668,11.875
2025-06-24,57,20,382.68,Slippers #57,Footwear,3294,190,2025-07-07,1,0,-0.8838251366120219,-13,5,18.666666666666668,9.047619047619047
2025-06-25,57,22,362.42,Slippers #57,Footwear,3294,190,2025-07-07,2,0,-0.8899757134183364,-12,5,19.0,8.26086956521739
2025-06-26,57,17,389.28,Slippers #57,Footwear,3294,190,2025-07-07,3,0,-0.8818214936247724,-11,5,19.666666666666668,10.555555555555555
2025-06-27,57,22,365.23,Slippers #57,Footwear,3294,190,2025-07-07,4,0,-0.8891226472374013,-10,5,20.333333333333332,8.26086956521739
2025-06-28,57,18,388.93,Slippers #57,Footwear,3294,190,2025-07-07,5,1,-0.8819277474195507,-9,5,19.0,10.0
2025-06-29,57,19,371.13,Slippers #57,Footwear,3294,190,2025-07-07,6,1,-0.8873315118397085,-8,5,19.666666666666668,9.5
2025-06-30,57,19,365.11,Slippers #57,Footwear,3294,190,2025-07-07,0,0,-0.8891590771098967,-7,5,18.666666666666668,9.5
2025-07-01,57,17,360.51,Slippers #57,Footwear,3294,190,2025-07-07,1,0,-0.8905555555555555,-6,5,18.333333333333332,10.555555555555555
2025-07-02,57,18,387.19,Slippers #57,Footwear,3294,190,2025-07-07,2,0,-0.8824559805707346,-5,5,18.0,10.0
2025-07-03,57,20,366.4,Slippers #57,Footwear,3294,190,2025-07-07,3,0,-0.8887674559805707,-4,5,18.333333333333332,9.047619047619047
2025-07-04,57,15,371.28,Slippers #57,Footwear,3294,190,2025-07-07,4,0,-0.8872859744990893,-3,5,17.666666666666668,11.875
2025-07-05,57,21,378.94,Slippers #57,Footwear,3294,190,2025-07-07,5,1,-0.8849605343047966,-2,5,18.666666666666668,8.636363636363637
2025-07-06,57,19,379.13,Slippers #57,Footwear,3294,190,2025-07-07,6,1,-0.8849028536733454,-1,5,18.333333333333332,9.5
2025-07-07,57,20,377.42,Slippers #57,Footwear,3294,190,2025-07-07,0,0,-0.8854219793564055,0,5,20.0,9.047619047619047
2025-07-08,57,20,364.59,Slippers #57,Footwear,3294,190,2025-07-07,1,0,-0.8893169398907104,1,5,19.666666666666668,9.047619047619047
2025-06-09,58,4,3102.61,Self-help Book #58,Books,1687,237,2025-07-07,0,0,0.8391286307053942,-28,2,4.0,47.4
2025-06-10,58,6,3001.74,Self-help Book #58,Books,1687,237,2025-07-07,1,0,0.7793360995850621,-27,2,5.0,33.857142857142854
2025-06-11,58,8,3149.76,Self-help Book #58,Books,1687,237,2025-07-07,2,0,0.8670776526378188,-26,2,6.0,26.333333333333332
2025-06-12,58,6,3084.84,Self-help Book #58,Books,1687,237,2025-07-07,3,0,0.8285951393005335,-25,2,6.666666666666667,33.857142857142854
2025-06-13,58,8,2873.68,Self-help Book #58,Books,1687,237,2025-07-07,4,0,0.7034262003556608,-24,2,7.333333333333333,26.333333333333332
2025-06-14,58,8,3049.42,Self-help Book #58,Books,1687,237,2025-07-07,5,1,0.8075992886781269,-23,2,7.333333333333333,26.333333333333332
2025-06-15,58,7,2907.91,Self-help Book #58,Books,1687,237,2025-07-07,6,1,0.7237166567871961,-22,2,7.666666666666667,29.625
2025-06-16,58,5,3112.86,Self-help Book #58,Books,1687,237,2025-07-07,0,0,0.8452045050385301,-21,2,6.666666666666667,39.5
2025-06-17,58,6,3021.04,Self-help Book #58,Books,1687,237,2025-07-07,1,0,0.7907765263781861,-20,2,6.0,33.857142857142854
2025-06-18,58,8,3046.5,Self-help Book #58,Books,1687,237,2025-07-07,2,0,0.8058684054534677,-19,2,6.333333333333333,26.333333333333332
2025-06-19,58,8,3098.46,Self-help Book #58,Books,1687,237,2025-07-07,3,0,0.8366686425607588,-18,2,7.333333333333333,26.333333333333332
2025-06-20,58,10,3049.39,Self-help Book #58,Books,1687,237,2025-07-07,4,0,0.807581505631298,-17,2,8.666666666666666,21.545454545454547
2025-06-21,58,7,2872.07,Self-help Book #58,Books,1687,237,2025-07-07,5,1,0.702471843509188,-16,2,8.333333333333334,29.625
2025-06-22,58,10,3136.77,Self-help Book #58,Books,1687,237,2025-07-07,6,1,0.8593775933609958,-15,2,9.0,21.545454545454547
2025-06-23,58,7,3103.94,Self-help Book #58,Books,1687,237,2025-07-07,0,0,0.8399170124481328,-14,2,8.0,29.625
2025-06-24,58,8,3030.7,Self-help Book #58,Books,1687,237,2025-07-07,1,0,0.7965026674570242,-13,2,8.333333333333334,26.333333333333332
2025-06-25,58,7,3039.09,Self-help Book #58,Books,1687,237,2025-07-07,2,0,0.8014759928867814,-12,2,7.333333333333333,29.625
2025-06-26,58,8,3120.03,Self-help Book #58,Books,1687,237,2025-07-07,3,0,0.849454653230587,-11,2,7.666666666666667,26.333333333333332
2025-06-27,58,10,2951.56,Self-help Book #58,Books,1687,237,2025-07-07,4,0,0.74959098992294,-10,2,8.333333333333334,21.545454545454547
2025-06-28,58,11,2947.56,Self-help Book #58,Books,1687,237,2025-07-07,5,1,0.747219917012448,-9,2,9.666666666666666,19.75
2025-06-29,58,8,3098.69,Self-help Book #58,Books,1687,237,2025-07-07,6,1,0.836804979253112,-8,2,9.666666666666666,26.333333333333332
2025-06-30,58,7,3005.94,Self-help Book #58,Books,1687,237,2025-07-07,0,0,0.7818257261410789,-7,2,8.666666666666666,29.625
2025-07-01,58,8,3021.42,Self-help Book #58,Books,1687,237,2025-07-07,1,0,0.7910017783046829,-6,2,7.666666666666667,26.333333333333332
2025-07-02,58,5,2893.3,Self-help Book #58,Books,1687,237,2025-07-07,2,0,0.7150563129816243,-5,2,6.666666666666667,39.5
2025-07-03,58,6,3069.09,Self-help Book #58,Books,1687,237,2025-07-07,3,0,0.8192590397154713,-4,2,6.333333333333333,33.857142857142854
2025-07-04,58,5,3061.02,Self-help Book #58,Books,1687,237,2025-07-07,4,0,0.8144754001185537,-3,2,5.333333333333333,39.5
2025-07-05,58,8,2965.62,Self-help Book #58,Books,1687,237,2025-07-07,5,1,0.7579253112033194,-2,2,6.333333333333333,26.333333333333332
2025-07-06,58,8,3097.03,Self-help Book #58,Books,1687,237,2025-07-07,6,1,0.835820983995258,-1,2,7.0,26.333333333333332
2025-07-07,58,8,2972.75,Self-help Book #58,Books,1687,237,2025-07-07,0,0,0.7621517486662714,0,2,8.0,26.333333333333332
2025-07-08,58,8,2953.84,Self-help Book #58,Books,1687,237,2025-07-07,1,0,0.7509425014819207,1,2,8.0,26.333333333333332
2025-06-09,59,22,625.8,Juicer #59,Kitchen,1452,323,2025-07-07,0,0,-0.5690082644628099,-28,7,22.0,14.043478260869565
2025-06-10,59,19,607.35,Juicer #59,Kitchen,1452,323,2025-07-07,1,0,-0.5817148760330578,-27,7,20.5,16.15
2025-06-11,59,19,620.55,Juicer #59,Kitchen,1452,323,2025-07-07,2,0,-0.5726239669421488,-26,7,20.0,16.15
2025-06-12,59,21,576.35,Juicer #59,Kitchen,1452,323,2025-07-07,3,0,-0.603064738292011,-25,7,19.666666666666668,14.681818181818182
2025-06-13,59,20,577.22,Juicer #59,Kitchen,1452,323,2025-07-07,4,0,-0.602465564738292,-24,7,20.0,15.380952380952381
2025-06-14,59,17,588.7,Juicer #59,Kitchen,1452,323,2025-07-07,5,1,-0.5945592286501377,-23,7,19.333333333333332,17.944444444444443
2025-06-15,59,16,593.07,Juicer #59,Kitchen,1452,323,2025-07-07,6,1,-0.5915495867768594,-22,7,17.666666666666668,19.0
2025-06-16,59,16,603.55,Juicer #59,Kitchen,1452,323,2025-07-07,0,0,-0.584331955922865,-21,7,16.333333333333332,19.0
2025-06-17,59,21,623.07,Juicer #59,Kitchen,1452,323,2025-07-07,1,0,-0.5708884297520661,-20,7,17.666666666666668,14.681818181818182
2025-06-18,59,20,586.23,Juicer #59,Kitchen,1452,323,2025-07-07,2,0,-0.5962603305785124,-19,7,19.0,15.380952380952381
2025-06-19,59,18,621.99,Juicer #59,Kitchen,1452,323,2025-07-07,3,0,-0.5716322314049587,-18,7,19.666666666666668,17.0
2025-06-20,59,19,597.97,Juicer #59,Kitchen,1452,323,2025-07-07,4,0,-0.5881749311294766,-17,7,19.0,16.15
2025-06-21,59,14,599.55,Juicer #59,Kitchen,1452,323,2025-07-07,5,1,-0.5870867768595042,-16,7,17.0,21.533333333333335
2025-06-22,59,22,619.26,Juicer #59,Kitchen,1452,323,2025-07-07,6,1,-0.5735123966942148,-15,7,18.333333333333332,14.043478260869565
2025-06-23,59,16,573.42,Juicer #59,Kitchen,1452,323,2025-07-07,0,0,-0.6050826446280992,-14,7,17.333333333333332,19.0
2025-06-24,59,18,607.94,Juicer #59,Kitchen,1452,323,2025-07-07,1,0,-0.5813085399449035,-13,7,18.666666666666668,17.0
2025-06-25,59,19,610.37,Juicer #59,Kitchen,1452,323,2025-07-07,2,0,-0.5796349862258953,-12,7,17.666666666666668,16.15
2025-06-26,59,17,602.35,Juicer #59,Kitchen,1452,323,2025-07-07,3,0,-0.5851584022038567,-11,7,18.0,17.944444444444443
2025-06-27,59,21,608.69,Juicer #59,Kitchen,1452,323,2025-07-07,4,0,-0.5807920110192837,-10,7,19.0,14.681818181818182
2025-06-28,59,16,585.56,Juicer #59,Kitchen,1452,323,2025-07-07,5,1,-0.5967217630853995,-9,7,18.0,19.0
2025-06-29,59,20,571.08,Juicer #59,Kitchen,1452,323,2025-07-07,6,1,-0.606694214876033,-8,7,19.0,15.380952380952381
2025-06-30,59,20,596.21,Juicer #59,Kitchen,1452,323,2025-07-07,0,0,-0.5893870523415977,-7,7,18.666666666666668,15.380952380952381
2025-07-01,59,16,597.26,Juicer #59,Kitchen,1452,323,2025-07-07,1,0,-0.5886639118457301,-6,7,18.666666666666668,19.0
2025-07-02,59,16,580.87,Juicer #59,Kitchen,1452,323,2025-07-07,2,0,-0.5999517906336088,-5,7,17.333333333333332,19.0
2025-07-03,59,22,571.9,Juicer #59,Kitchen,1452,323,2025-07-07,3,0,-0.606129476584022,-4,7,18.0,14.043478260869565
2025-07-04,59,18,583.1,Juicer #59,Kitchen,1452,323,2025-07-07,4,0,-0.5984159779614325,-3,7,18.666666666666668,17.0
2025-07-05,59,16,604.84,Juicer #59,Kitchen,1452,323,2025-07-07,5,1,-0.5834435261707989,-2,7,18.666666666666668,19.0
2025-07-06,59,20,607.67,Juicer #59,Kitchen,1452,323,2025-07-07,6,1,-0.5814944903581267,-1,7,18.0,15.380952380952381
2025-07-07,59,17,627.67,Juicer #59,Kitchen,1452,323,2025-07-07,0,0,-0.5677203856749311,0,7,17.666666666666668,17.944444444444443
